request_id,summary.word_count,summary.words_per_sentence,summary.sentence_count,summary.six_plus_words,summary.capitals,summary.emojis,summary.emoticons,summary.hashtags,summary.urls,personality.extraversion,personality.active,personality.assertive,personality.cheerful,personality.energetic,personality.friendly,personality.sociable,personality.openness,personality.adventurous,personality.artistic,personality.emotionally_aware,personality.imaginative,personality.intellectual,personality.liberal,personality.conscientiousness,personality.ambitious,personality.cautious,personality.disciplined,personality.dutiful,personality.organized,personality.self_assured,personality.neuroticism,personality.aggressive,personality.anxiety_prone,personality.impulsive,personality.melancholy,personality.self_conscious,personality.stress_prone,personality.agreeableness,personality.cooperative,personality.empathetic,personality.genuine,personality.generous,personality.humble,personality.trusting,social_dynamics.social,social_dynamics.affiliation,social_dynamics.inward_focus,social_dynamics.outward_focus,social_dynamics.authentic,social_dynamics.negations,social_dynamics.clout,drives.affiliation,drives.achievement,drives.risk_seeking,drives.risk_aversion,drives.power,drives.reward
A2R6RA8FRBS608,600,21.428571428571427,28,0.24666666666666667,0.03217455621301775,0,0,0,0,60.54826901804715,43.898473209534224,66.43416004276982,88.52064118360342,46.21001272222283,56.2939493925606,48.717063312340514,56.988193899436794,78.62260192527482,83.80220818847711,73.9945056347762,46.36969356073939,41.78693968522994,37.13853098982,58.31163971778766,70.49491702558468,60.71606353191194,40.97767273383268,37.775723105132855,74.36799009421392,63.679498320669815,39.42560980215773,43.48249251456109,42.252548276057325,65.79972099106992,31.327933124782817,36.59673918779161,28.134443113112468,47.244739570451664,57.047679829369514,70.5516510552472,19.35181733365614,44.65086811855986,31.343736831799287,58.79603837421349,23.158084171321775,4.159619189995565,10.605049121811179,36.43962592071505,3.4342734149212886,71.27084514308373,64.43264706379966,4.159619189995565,84.70666403412659,90.71836464454192,41.32251924191012,78.96906550094364,99.3832585158203
A1F9Z42CFF9IAY,357,12.75,28,0.21288515406162464,0.032362459546925564,0,0,0,0,52.484093477418384,49.2045701191463,48.79792146566981,73.16224536272122,37.150274976481654,52.72149554067874,60.06075177583402,55.00376021650675,54.656863443754276,66.44785831829233,68.7760752130802,33.63912109563462,59.08676108451446,35.78214681112632,49.34077171798576,61.61002553437875,33.27683563386564,47.678574483190374,30.38515409017598,65.89940894300634,53.8179961297584,51.860122592390994,52.288355792077766,44.10940043322748,61.1169199227381,54.056699117805614,50.40993392348253,44.290478078686576,43.52897254073562,44.11438811264831,57.243558432654694,19.911813184070933,44.561217047817706,37.5138516656051,51.599109623179935,19.29460015346209,0.1299903474239308,10.695673668834141,60.34925101382107,2.6247155488541085,80.15327430971674,37.30545509300028,0.1299903474239308,70.63403308196348,62.807249855168415,18.236365141107342,58.26020643141013,94.46062613134865
A15JTJXQXO22JJ,1700,11.643835616438356,146,0.21235294117647058,0.030626196335794366,0,0,0,0,42.853930910990314,48.521299473068474,59.42743190231115,18.039619459810517,52.548081244546474,36.48983793241249,26.183788051874114,50.02517425201802,61.17809551670715,66.83940664119875,57.52186277550299,48.77431237295862,43.0556382945077,30.72406634656932,46.06147256319872,55.21940995279844,58.62925370313101,40.11568218488451,29.246401482478966,75.39995927726828,32.4245491203286,57.8912246156573,69.53653941083442,57.995762184323894,49.76435244556469,59.54624376573549,50.08473748488791,42.29863732820307,35.93238016368203,42.39838042386628,55.79822141711759,45.32509562938613,20.060256537490645,39.8975341728512,38.51733091223331,36.725947979912156,0.34815205289078865,13.877406270149928,75.9910618223951,39.23459402526712,96.03743325409164,68.20823697727754,0.34815205289078865,82.76219224711146,82.843664652818,66.99908963005876,4.722512706816598,65.2720640631287
AOQ1ZQFYPFG6S,202,12.625,16,0.2079207920792079,0.03933253873659118,0,0,0,0,56.261816970666295,50.09423376480921,32.76443568798725,82.53011209880036,54.30208784370254,66.14966672260012,68.01887880612107,46.724086205942214,65.96557642537273,55.966958673661765,59.79968159092374,22.74945038528519,42.669989318269025,37.2453787872953,51.68148429668048,54.98446090516959,43.273990150578406,50.613483122783805,43.63965077592819,29.911961243195076,73.75597155755065,34.20091876433139,20.694453023067382,36.46914081716007,73.26501696456249,28.532050914797235,41.673756325758326,33.153376525774405,54.63931134940086,50.60108702765146,64.69473753585386,30.12356347558075,62.57843696764769,44.38679125712179,56.80411977353076,29.355571495430876,0.1299903474239308,36.29614863759817,39.990068691550114,3.773010157752709,24.448538335635103,52.36187842165627,0.1299903474239308,24.24169299808046,42.30737399652404,12.169990896300586,19.543202001865552,79.76740415996207
ARTEP8UTYX17C,627,4.384615384615385,143,0.2025518341307815,0.07076605977327378,0,0.022328548644338118,0.004784688995215311,0,55.12722629826014,46.33006791106204,48.944466703322526,64.87231198357482,60.473707376708184,62.457106677158116,43.1109807211527,49.04011120786294,52.823650229464974,74.16107058121295,50.472075352313716,44.02742468587858,41.20726739373835,37.901408939389334,61.27336743023982,85.36653103467282,36.3857414000823,33.78251727072946,47.152293793313106,58.6502149414013,69.74013818043208,39.680652110517734,37.62063733592762,50.62309131346697,79.02642566997045,20.587429717066104,35.55235396146038,55.711827181345754,57.941039885612014,60.92079563262659,79.1494346302062,33.32514126315827,52.33948871170431,55.37850142136996,71.23282973501736,33.19285215835085,65.48885774076115,51.2024184655606,27.393859140941817,1.2456398558755248,0.49818539816792373,65.33513058512894,65.48885774076115,2.782093700805944,52.23868244641231,2.238682446412315,0.297076342402275,100
ADXP05MY5KQC7,412,12.875,32,0.22330097087378642,0.04860335195530726,0,0,0,0,54.721472672980354,43.96773693169782,52.995232180550104,77.1591845606983,48.76585383211599,56.536112052754994,40.76361796203882,52.1717022335883,79.39528707273037,63.920432828288945,63.876882708726306,29.81126094202382,50.613823112857865,24.48952704248585,49.51326884467141,53.83330670225099,54.05492351047283,50.6142062535273,31.061746390045315,50.850466647178365,62.035548232009205,41.45772482278535,39.49358367724252,49.732341850671965,62.34829859500034,32.81148701887277,53.58695971625422,30.110109310175527,43.58053965984778,48.328800338135395,67.87123718775479,21.9773157635769,37.13246661121469,40.09917674435468,52.036447737673676,18.1807635772579,0.3638160641274005,11.363085126603226,33.054704957378135,4.508391837352423,77.99402074874051,47.01430196990558,0.3638160641274005,63.30025666821234,93.14739716957709,43.23015807332616,18.296978565750535,99.91551025165091
A2VSNUK7YLRKRE,352,13.037037037037036,27,0.13920454545454544,0.03785011355034065,0,0,0,0,65.29330534979093,49.7042061444758,66.31121721259757,80.31853844824013,53.98248484246439,72.71522872466186,68.15430811356697,45.66117299014713,58.71819850731162,60.71664539140324,50.26013029132779,42.79954611091814,31.236926242105795,51.99025510736467,63.18619800269796,63.22780929691628,33.4521270560564,53.14687002453119,67.4688898697793,59.31332739577337,81.80338976347345,35.00023291461488,37.213066220224654,30.808800961881346,58.21041952408519,25.99279724578644,36.69970299338625,36.143420839381186,66.4687575118311,78.63664369655609,62.12262351294184,72.82224515518809,68.73794064554734,46.69380197027739,66.39237741603604,63.29524254645694,98.82746785908184,42.960235345703346,61.14375568981213,24.571001428637963,30.11009146574324,73.88847838916836,98.82746785908184,70.9935126499393,64.28039394190185,16.76322105437391,96.82712663815245,97.46594861571175
A35GNQK1DC7WXU,741,22.454545454545453,33,0.21862348178137653,0.27262631871182674,0,0,0,0,59.975118351920386,49.27588387844176,65.36280602316134,84.29625832652977,36.70445753420373,68.14261416653831,53.25004972525274,55.686597194448574,60.461765010305065,72.84743473121338,75.28481834121477,57.512956543171114,47.53382268135995,30.846292362536648,56.9728959694795,62.47073267600896,56.23679346141929,42.85902406917264,48.03969481856007,73.25780717633106,58.45626516543869,52.660939773514635,66.27301278106975,48.806750226817435,64.257839777344,46.72505006223072,50.80113685351444,33.35604517549761,49.26412779384953,48.53243228163351,61.36908862397174,25.923043374616668,54.31213135869721,35.90292318922815,55.81601269757005,16.72912316156415,10.115039218816987,12.327375883033746,28.122155093933625,7.409367693149946,27.561526255605926,69.32604121295726,10.115039218816987,65.08662246067533,83.89059008524373,35.63684515434908,60.46860550569812,98.217578057409
AWSYTZ2I2MW0V,635,21.896551724137932,29,0.24566929133858267,0.27834710743801655,0,0,0,0,54.57223284928676,38.61901870733844,69.98030551177162,64.19931517617907,43.28196904935756,54.67168970564614,39.36051789005104,55.024253895900934,73.34237056983575,70.47363406942068,58.14617779812312,46.75670916057562,51.69771818242252,31.170239717122104,54.48623468758985,63.263460396165826,44.39985404813018,44.1649356797808,42.17358709129423,70.71060090063014,57.948832536596264,50.57373374685594,65.02654116666301,39.3314383373657,70.70620989369777,47.08659748457131,40.545579064233955,29.352841910094206,45.721805633368604,46.54832971828181,60.26668415636383,22.13312335464522,46.26213959790414,34.700748869592985,58.593748945197795,15.484139889464702,0.19205271205765626,6.390543013271417,18.41430108416784,7.194446668538379,22.614687223353904,73.19292024520666,0.19205271205765626,72.14737777444815,89.24108251262103,39.48936522386825,82.77759108934684,99.74653514367535
A3GP5YP52BD4EX,569,15.378378378378379,37,0.19332161687170474,0.03048780487804878,0,0,0,0,42.31080845667198,32.113752610236446,50.909025526261466,50.223110524629455,24.508557445429844,49.244617401936004,46.819448553158296,57.525349565777816,62.161158499913924,85.6011215431767,65.69849834571609,64.81452387924092,48.848943467829756,25.978294852321678,45.600528147676975,52.59016549808763,56.32631920873525,42.4094248338096,28.959551444782893,60.99378326862573,42.55342152576506,47.83274226702034,39.32967126810096,61.54696892805902,58.93049986887138,37.26205284949098,70.59833951895759,50.568137217714686,41.77394047439702,39.71176917845601,61.77276218619805,27.045499506261798,34.46346150684349,52.14475311240197,44.72256500374116,42.14855119461057,25.255219555655607,13.827927002340504,39.990068691550114,4.153082997614628,96.43190631169047,45.25946817095375,25.255219555655607,50.56895523614007,89.30315319043285,45.66746668873624,10.18188882402469,93.5070956932203
A3L9E0YI7C5G0W,508,18.814814814814813,27,0.20866141732283464,0.03004694835680751,0,0,0,0,44.33923560548128,48.79770759011922,40.06903446715091,38.4600660857751,67.00284305372435,31.36018750532681,28.495004401164195,47.25374177536484,54.8274669158479,62.12146403419292,44.64182026682346,35.439665937700326,35.94369955403271,65.83295049448556,37.12312258206903,40.06122602557775,39.309390063881416,29.191603308151556,29.221085654063458,46.89065548033167,40.10785293969229,44.26172503974415,47.01631549955596,37.808122224000925,51.81833187290756,44.08864222704462,45.74214086786212,35.799818109956426,44.450580933810556,40.82282226263813,66.45246120633153,39.1487034229869,37.811900235731684,54.9711222082641,35.7375416574864,16.366301308441862,11.158912769630879,38.23285749489736,64.28039394190185,9.608419573390496,99.37020050321938,19.887827949512022,11.158912769630879,58.812737045143336,2.710419597782008,51.76694529504262,0.7173711814192262,0.8558645786434954
A2TAPL67U2A5HM,413,12.515151515151516,33,0.22033898305084745,0.044607566346696784,0,0,0,0,58.10725970270074,46.648550716123886,51.26006167174605,72.1934955634996,72.65224497585717,58.16973510304367,32.089965855775816,45.097849921068416,55.68320542566381,45.73634931585806,47.39120543838798,40.66585288057603,40.08740052464957,49.95920068160672,53.056416658356135,61.06028085645296,23.15505619511511,43.93842321228007,43.288643632305146,57.603731601581316,71.31579615083045,35.496397381710075,46.458067321791695,19.836648226925675,56.348655701776394,40.15600470196955,18.20357030331812,9.132351209146412,50.77815375453622,64.33250491275135,50.31916473371523,30.87654929438339,49.65104203739488,42.100303965073856,68.42156027873482,3.6027770673257686,5.379324910793234,5.872562380119604,11.379624265496979,1.4933184008057723,15.270158795358785,69.45024253387345,5.379324910793234,69.85664944991068,48.73375817263925,5.743606720185384,41.9004735516863,92.84902251875981
A20DZX38KRBIT8,1221,16.726027397260275,73,0.2153972153972154,0.03765769158350593,0,0,0,0,51.336932073709725,30.79832830535899,72.6092229877585,48.756908889747514,51.36829677302072,46.51168736560354,30.63580603860902,53.36311397628813,57.39754638625596,72.07312517335473,64.30408375124968,55.39077969688151,48.03213222352001,27.507253756086815,46.249600018725566,49.82675666546021,56.085689260085225,29.180963333148483,40.31649719429782,46.45225348725742,51.77593773396436,61.77520975958136,82.29221244513236,50.746779294682135,64.6850033193562,59.5103072350073,54.338961071561876,37.24801919457693,36.61035966794156,40.82290027771523,45.76289141385208,28.708618947705578,32.74357228160272,35.25474931954455,41.3707083201483,13.638133869148575,38.25881775004039,3.991287561304739,19.829512538276916,1.2126186599031736,57.76966754542201,60.657225513916416,38.25881775004039,61.20601245597439,88.05346354382189,55.44980551187619,83.65684071717055,82.27439413537935
A2582KMXLK2P06,491,18.884615384615383,26,0.29938900203665986,0.025777777777777778,0,0,0,0,50.43927748887847,40.06940932997825,41.504641927572926,86.11561925857478,30.996924527398896,65.56369206862222,42.89279625871765,58.46528791362936,58.508441355815684,76.97094524867431,74.22432856495094,52.2128785747463,50.28369982031228,47.8657560737898,51.39818649289159,49.062723696884234,67.11832986252922,45.08154698372609,41.35352210990166,60.46732440789869,57.87676277628984,38.75565043714277,32.60928427885666,52.234863828803675,63.287726797265236,22.63679189723342,61.128145842025205,39.925438257257994,53.340795309259846,53.74670878723219,70.22772212563372,21.411292615415118,55.53460335547515,59.138394365236316,51.37418300390224,35.62530118479834,3.498979744961665,12.475753436663851,73.9468674997931,25.787245599749898,43.310394025275194,46.616976678888804,3.498979744961665,51.658692052097564,41.4756269138459,59.844409500951755,0.7956820677773875,30.87941750211694
A366JNHOWLQWQQ,229,15.266666666666667,15,0.17467248908296942,0.025477707006369428,0,0,0,0,64.53202735609705,67.40507452214977,43.42366706355764,89.27851258863264,63.0897084352671,72.8165284978759,63.23681966431033,46.14063411537144,53.18359938448575,63.70283997460904,66.13849228549682,30.60151731578712,33.635515753090985,46.710149201265125,49.27987123835684,53.351834314819385,30.12431992332696,38.21416845859927,48.69895037355879,32.01124080252495,69.54228393139552,35.77056705300299,21.7137700069429,32.30000663683646,52.93914923580779,33.024331530223364,49.41113565400325,48.42841257839958,64.83075547728387,68.1765519287221,62.9320595225201,75.84468083660667,63.59563952187731,63.98626119300761,57.93538237949797,94.59647286477065,72.81889807223759,38.332185759823986,81.92501862120334,37.041371195300705,59.236233306035004,81.18384997624591,72.81889807223759,45.44961834370827,52.2221302656625,2.2552346271621273,32.12497245726282,99.96620392523484
A36489F4G8T4E7,334,13.916666666666666,24,0.19161676646706588,0.06397774687065369,0,0,0,0,54.56353368952191,64.35047735747514,61.38952115130666,46.94437266226135,54.45539814916673,49.62783876762299,45.773540177701555,53.44925763602771,62.51487425554495,69.55091616898042,54.97798076990181,55.84133001019541,49.043423944921884,32.27135510149078,47.77263514819786,52.2802775905399,55.882568007964316,31.17055318231145,46.47191318400555,42.14875818372419,49.76149199100869,48.75130981267382,57.00540666110509,53.93019491423702,52.85541354537325,43.67991814486714,50.68351470949689,33.68471572794963,43.75583896321615,40.61702047084988,44.49659547770705,36.693562711386136,44.62701025850014,44.96629008651189,48.81579926368499,3.914002970707194,8.836429690886595,6.094534377732979,16.585285111313418,18.780017165888687,61.82900007866164,47.78412697024739,8.836429690886595,66.32249101660732,81.99536538939005,61.176860051311756,50.74422292895707,70.30966917052456
A331OF34UX4Y1K,345,17.25,20,0.24347826086956523,0.045141065830721,0,0,0,0,51.177008477530826,45.823321994903324,54.90577404554297,42.63318780069912,59.71387133308708,53.040557620785926,43.0637640595387,50.31171468710913,54.529502692219175,62.04163586516847,62.36749070964444,37.65079881473203,45.2512503308821,45.35348445044272,46.03199995326565,54.24373090412829,24.77099396600332,39.71883217108871,28.243630774980907,54.588192262590496,65.63385734221386,47.12126363425144,64.4998935312181,24.42205850737098,74.13359951138774,43.671837947682725,29.763837521065135,31.271999190618583,42.05829519040605,50.929287303451716,55.27829487053185,27.47953128083612,31.0236024989229,41.60982425863336,63.07719965645433,25.380135321550373,16.205491388432165,8.126427807177523,50.095175039311435,4.6736589297172095,89.25960486039024,57.04755971759534,16.205491388432165,64.54395483765335,56.488454853927,24.555160142348754,17.92006672506176,81.59280716856674
AD44J46ASZDNA,496,17.714285714285715,28,0.12096774193548387,0.04637526652452026,0,0,0,0,55.10311842224043,55.66243129804129,37.41370532306305,63.586033361096774,71.80762519467669,56.76669027633178,47.011960644933524,47.19028161268991,57.6577035231707,46.426102606973934,47.47374561530433,55.06176626383861,38.11790521963932,55.73483661916816,45.217805604653506,45.25442229530297,14.444259266702261,34.52675833167863,43.535124497404546,38.168555312554886,74.15302372612537,28.739910413205454,37.57486850551064,20.34014773720033,44.96551994584193,19.624361267510775,27.06625113126469,29.684260353138455,63.68886312791517,60.912779678713036,62.802928565915735,79.11518023775493,62.69352396392123,58.53927125912256,60.52972494361595,31.18297246012731,17.640576167983994,34.99694418155821,32.136058925763464,33.251050203283,11.713599406440233,55.921643965430626,17.640576167983994,38.5410389338894,32.239510055449806,22.237854837374826,35.65507140837134,59.364550560823936
A8IFUOL8S9BZC,706,29.416666666666668,24,0.38243626062322944,0.013225371120107961,0,0,0,0,53.34291272233933,45.19465793378877,55.770632931304704,66.52437249769008,48.724402379770666,56.60398183484251,38.081081764838,62.4399911125404,75.45809171829748,61.40188193285232,44.641171474119375,57.27942010906348,71.03212837747324,49.15318976561892,51.96310876879075,54.56865618834536,27.88790833863007,39.20167729884127,42.86371254244493,74.75161169396284,67.02884967108962,39.013142855268406,50.851116137906004,37.98191656393393,48.33222967727026,32.03138542149626,42.331233830428886,20.985765279733762,54.00867333326162,49.42401172194543,59.55557020072168,8.691905741357573,69.24187296116558,48.12489585050858,56.89163304156,1.0618337820391237,2.7836409912565987,1.0172440920716201,7.19192253579409,6.293485083449774,30.11009146574324,56.02926752540348,2.7836409912565987,67.69237634437594,38.37623106844327,42.66738392783249,82.31708479409073,44.967091375868925
